	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	KO	WT	metlin	ko15	ko16	ko18	ko19	ko21	ko22	wt15	wt16	wt18	wt19	wt21	wt22
199	M500T3047	1.14341880505829	-0.453789496873047	0.660099782246922	500.112734847516	500.091608231214	500.147626291964	3047.10278549062	3045.77797261148	3048.66260772529	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=498.96&mass_max=499.26	190889.150105263	173685.68368421	127081.130000001	80266.3078230766	70204.8604084627	56378.954795852	193711.004999998	242104.0248	126633.540000001	87441.9083442374	79504.0021493821	69290.514820462
200	M482T3610	1.07066855120774	0.449680530481167	0.663572650435823	482.200012207031	482.185556849278	482.200012207031	3609.55344943577	3598.70973077549	3623.09032307229	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=481.05&mass_max=481.35	7209760.65828562	7566667.90400002	7111090.85636356	4489166.0109091	4661342.12266667	3662907.56981814	4724676.26189473	7207719.96038096	6482971.73333334	5271047.57028572	4629567.32952381	4094547.07272728
201	M338T3667	1.0797017994194	0.446971903084933	0.664482090873319	338.200012207031	338.189189019138	338.203856551737	3667.42729502902	3665.73957416898	3670.11131744123	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=337.05&mass_max=337.35	614212.525444442	605655.000000002	622113.929944452	335737.548631578	364966.68435	356312.810888893	557322.100055562	641973.074944441	476072.638947367	342120.329722221	339368.22652632	328142.859052631
202	M466T3479	1.59400961335492	-0.455976253108187	0.664497763604168	466.100006103516	466.100006103516	466.171108060905	3479.07749085065	3456.06132854515	3484.63655023959	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=464.95&mass_max=465.25	216196.925	165357.115733334	25693.5580392897	51796.163466666	70261.1734550913	0	670113.536363638	173603.619529411	0	0	0	0
203	M549T3727	1.47848937510908	0.447796861236685	0.66919232808784	549.378571340529	549.340572161505	549.441594898792	3726.8553464667	3725.25527107941	3728.75465496123	7	3	4	http://metlin.scripps.edu/metabo_list.php?mass_min=548.23&mass_max=548.53	247196.956948801	2105563.89244443	221688.51	270311.288944448	26651.0793368262	27356.4913339999	276483.402857591	908156.04044444	310674.916526315	126904.209882352	237993.124235292	100416.679724028
204	M206T2791	1.05458218238411	-0.44073203399886	0.669266681182827	205.992697310125	205.978559686863	206.002278998109	2790.58132797491	2789.22538329577	2792.43782805057	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=204.84&mass_max=205.14	237993.621222225	269713.984105262	201393.4155	150107.310090909	176989.653272727	156797.03535	276541.849473688	222366.154999998	211717.712761905	186850.877863637	188285.941181819	172348.755000001
205	M386T3179	1.05886762054202	-0.442614058660734	0.670216034438069	386.147360375649	386.100006103516	386.200012207031	3179.22629223026	3175.85147269253	3183.03591985509	11	5	6	http://metlin.scripps.edu/metabo_list.php?mass_min=385&mass_max=385.3	325325.430857143	269560.619263161	312436.483047619	275222.643652172	228769.413108495	221569.394454546	345949.41195	397554.792909092	313348.850285715	243353.225142857	186412.14915	242389.549727273
206	M301T2792	1.08469470327273	0.43455521810525	0.673117572772243	301	301	301.020771993331	2791.54953753068	2790.31763590233	2793.65004820022	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=299.85&mass_max=300.15	2739847.25473688	1732887.9144	2330865.11542857	1185809.87781818	1908462.9730909	1339885.1508	2844473.37600004	1716199.2876	1636414.36647619	1250314.07066667	1576059.46290909	1336835.52000001
207	M347T3499	1.09967343872117	-0.439144887807814	0.673400860019525	347.133555659589	347.109434111541	347.158414456156	3499.37595607682	3495.50113226911	3502.48839003775	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=345.98&mass_max=346.28	202822.159749998	236859.620000001	240054.653055554	247355.581052631	134452.883809524	150277.45365	271151.097882351	381682.125277782	238818.793157894	207879.78368421	101642.092190476	131434.959999999
208	M456T3291	1.11902090953464	-0.432632467842363	0.674484278747937	456.152540320498	456.118102697919	456.200012207031	3291.33051675733	3288.78860554928	3295.20554883619	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=455&mass_max=455.3	525963.634999994	461602.34685	358023.964105268	206175.170777777	204643.472526315	173109.45961111	584342.9403	527278.6035	328865.864736841	243418.173473684	248845.955000001	226419.504999998
209	M478T3165	1.18176895053355	0.434413556791087	0.675122932475737	478.100006103516	478.100006103516	478.164035006203	3165.39386666106	3161.18237421378	3169.10213048324	6	4	2	http://metlin.scripps.edu/metabo_list.php?mass_min=476.95&mass_max=477.25	211280.646937502	347087.264999996	202012.549200001	106128.618924558	204349.262421052	107154.551820834	330970.974352945	361389.20865	0	97221.3555531599	89926.0927042605	117314.034913964
210	M579T2791	1.12622886698935	0.424001129136042	0.680596053332991	579.124402019254	579.100036621094	579.192429766016	2791.37533971563	2790.31763590233	2793.24100062422	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=577.97&mass_max=578.27	1602404.51961113	852780.481277774	1279959.498	401807.172300006	970436.155000004	701159.27383333	1757125.88200002	876060.395000002	707584.31775	450329.132190477	659396.37735	707023.180000003
211	M505T3738	1.49236013530864	0.426718910002482	0.683395822227786	505.360149175052	505.309352703122	505.440120841544	3737.62659231843	3734.34684751069	3740.7683474184	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=504.21&mass_max=504.51	98120.0163125008	1429718.26999998	121434.740470587	126013.758352942	30325.2535463664	61535.9187577983	21026.3004293413	623460.94705263	206049.975222221	81071.9469444454	147567.693176472	171960.790388888
212	M559T3534	1.14153843605891	-0.420322174598465	0.683733790434044	559.212112037058	559.193220417872	559.237444537619	3534.29885073962	3532.62819091274	3538.90577244014	8	4	4	http://metlin.scripps.edu/metabo_list.php?mass_min=558.06&mass_max=558.36	153144.675047619	90450.5425580343	83968.4837647053	60610.4115789481	37144.3251228277	58184.6344444442	140376.015	153221.357714286	121371.908499999	62086.0409444442	45488.9875192291	29393.0315522969
213	M499T3419	1.07070713948466	0.4220313024318	0.684698113334006	499.200012207031	499.179088454172	499.217912981212	3418.63464091444	3394.47768604487	3449.92705439488	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=498.05&mass_max=498.35	230905.2426	216300.192500001	190009.779999998	236429.694346153	149785.807473684	166025.798095238	251453.418666667	225829.200727273	192221.801863637	204131.600041665	178856.842666664	58414.5645467708
214	M506T3395	1.10950846458014	-0.412128990680826	0.689375723371624	506.194294806224	506.169949339662	506.200012207031	3394.70309417778	3391.32484932257	3397.29874059034	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=505.04&mass_max=505.34	4958426.50300003	4287224.27636365	4287024.03	2358940.3429565	2029890.83647999	1957167.72088888	5639064.18688004	5791283.31054547	3723910.6072381	2558315.8038261	2439061.41599999	1903921.42103703
215	M519T3421	1.0554097131788	0.411200453936386	0.690939007614399	519.156704976824	519.135445018095	519.198286599446	3420.63877227298	3394.47768604487	3445.24623218807	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=518.01&mass_max=518.31	277928.102500001	333393.221499996	354629.164190472	304954.867499997	219875.80952381	164113.1766	266616.611045455	264078.893958335	325307.042181817	297117.164190476	207378.099809524	207513.474999999
216	M524T3742	1.1685720515428	0.408210931398511	0.691763290868606	524.200012207031	524.200012207031	524.216288912264	3742.08603610916	3711.57961581217	3758.68130394931	7	4	3	http://metlin.scripps.edu/metabo_list.php?mass_min=523.05&mass_max=523.35	2775955.61175884	4791529.66551652	25558248.4773332	18530208.3973332	21509131.8572309	13700836.6899199	1629449.08259871	4301455.69835741	8782038.65933449	20685193.5813334	20468695.3476922	18468259.40736
217	M362T3169	1.07444896931408	-0.408197418455216	0.693810478074804	362.125296840184	362.103780426932	362.200012207031	3169.11301664169	3166.19961594892	3180.01935427618	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=360.98&mass_max=361.28	312079.1991	355513.078939549	307965.840045455	225615.974104861	78704.0216470583	244520.044708335	292404.155999999	364509.212727269	296741.986045455	251609.305958335	215218.044585652	217405.324956523
218	M527T3179	1.08099203764454	-0.402626456121974	0.696361749523374	527.114080555232	527.100036621094	527.189146065543	3178.8925660271	3177.50842608851	3180.45337710822	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=525.96&mass_max=526.26	5493533.72038096	5331955.51695239	4631745.7432381	3393948.22181819	3218986.30363637	2575172.96152381	6069048.08838096	6651031.77890911	4593730.01381819	3368800.52660871	3262003.77418183	2696804.79054546
219	M537T3927	1.38790983093519	0.398680725082291	0.698659273408991	537.050955998438	537.007445271395	537.068492907268	3927.20812965414	3923.47967098495	3931.4401711685	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=535.9&mass_max=536.2	5791.85938888886	2870.10211764709	249568.994117645	110203.593684212	68842.0347368419	8397.47435294112	4283.405	11422.5056470587	22025.028111111	222341.046888891	45068.87	15970.825
220	M563T3720	1.44232198435048	0.40707167018045	0.699322169698814	562.988755942879	562.962726130004	563.047776129975	3720.02346922814	3714.8669115139	3726.66781318475	8	3	5	http://metlin.scripps.edu/metabo_list.php?mass_min=561.84&mass_max=562.14	34924.2725095754	532369.060888886	59220.5040000006	51757.2995294114	6903.67941008325	1374.98445853524	100043.559529413	151826.498842105	80414.3950000002	15859.4169498662	78597.7697777774	49261.5049999999
221	M561T3647	1.21007206570677	0.393411008654874	0.702484062503992	561.188114959745	561.100036621094	561.223596014402	3646.70848827744	3643.34837819012	3649.81205897873	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=560.04&mass_max=560.34	111999.943999999	72766.4638749993	68762.2224210535	21946.1091892109	26283.6866605663	18570.6651085637	28499.6250118446	131454.23505	44098.03269784	24247.7831544728	23646.1464111252	12773.1975847401
222	M360T2690	1.03292495664322	0.392943159522103	0.702861724423665	360.025182210862	360	360.085032754436	2690.18570407674	2689.18659016934	2691.65803977494	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=358.88&mass_max=359.18	9748523.95007995	10851568.5046155	8797145.08325924	8702183.13066665	7372829.19942853	9376844.92385183	10710925.3839999	9496878.38208006	7457843.56342856	8053174.83475862	7425235.49451847	9956697.08544001
223	M269T3882	1.17598448548911	-0.392812585281788	0.705751709575515	269.161745032004	269.115913514671	269.200012207031	3881.60480986631	3873.89085377018	3885.17360856509	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=268.01&mass_max=268.31	666924.549166674	1237451.66628572	1063929.74628572	436101.188318183	499613.30359091	428313.974500001	464563.23225	2276576.5836	784441.770666667	620319.011130434	556389.854500001	392467.621304344
224	M511T3778	1.21628505313376	-0.387538016986725	0.70778375359925	511.200012207031	511.200012207031	511.204663814243	3778.10316847047	3764.06826597254	3790.35773596189	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=510.05&mass_max=510.35	540843.340166663	2459948.84533333	1873350.748	526870.116909092	727804.020727265	589466.733772729	703755.379038459	3944795.242087	1254268.83339129	837436.404000003	755977.897409093	675114.418695646
225	M526T3179	1.08010544384654	-0.383752220040901	0.70989970687905	526.100036621094	526.100036621094	526.167603684441	3178.63602869639	3177.50842608851	3180.45337710822	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=524.95&mass_max=525.25	18285754.9531429	18101290.8829091	15464033.1337143	11084285.0938182	10534823.2930909	8653660.84266667	20886730.8495238	22176009.8170436	15196914.5417143	10999952.8232728	10564970.5774546	8877836.9007273
226	M385T3179	1.04731869556254	-0.381798515491626	0.71110982919862	385.134652347896	385.100006103516	385.176034135428	3178.63602869639	3177.50842608851	3180.45337710822	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=383.98&mass_max=384.28	1137379.05585	1228016.54433334	1151942.66819048	903258.899590911	877203.971363639	760969.049904763	1245689.57561905	1413865.61828572	1123948.8	896498.295954548	808884.315727275	856576.685714287
227	M510T3777	1.21063768407652	-0.378523855886159	0.71408855417395	510.200012207031	510.200012207031	510.200012207031	3777.3024146786	3764.06826597254	3790.35773596189	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=509.05&mass_max=509.35	1800050.55026088	8684160.76	6453425.43238096	1874392.24486957	2452518.25371429	2067843.2989091	2384322.97727999	13562012.168348	4418648.47930431	2924411.77963633	2717762.66181819	2239913.18109089
228	M484T3610	1.05511967551089	0.375840858575463	0.716253563840391	484.193900760976	484.152953161405	484.205148214522	3609.55344943577	3600.17320931149	3623.09032307229	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=483.04&mass_max=483.34	369011.076571424	386938.141272728	361278.646857143	236337.870500001	241059.338363637	186950.491950003	285351.852190476	362164.409904762	324952.972190476	261192.47859091	234621.99885	220221.96859091
229	M372T3245	1.29808093944754	0.372636256858352	0.71720593902955	372.200012207031	372.183203911472	372.200012207031	3245.13105195956	3215.12480829784	3260.74859312377	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=371.05&mass_max=371.35	23355.2049919441	25709.0413165839	31320.3927284141	3037266.13622858	2934672.46500002	2365565.97733335	24593.8372568397	5437.6406419757	108465.693309258	454203.204339412	3285567.89169233	2606604.10226088
230	M452T3078	1.12591104158502	-0.372723853044065	0.71764715757929	452.102506605618	452.100006103516	452.138192786675	3077.60021937831	3075.56784338785	3079.82384228976	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=450.95&mass_max=451.25	2293581.68990476	1954888.43580953	1448580.318	824219.305318184	774503.242434786	724081.557333334	2491178.83733334	2724873.81527273	1266409.54514286	986976.639999993	867737.561318173	692466.389333334
231	M521T3282	1.07658568802092	0.372313361054181	0.719369221645457	521.200012207031	521.167958678	521.217589572354	3282.24870262444	3263.28249111257	3297.03877100005	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=520.05&mass_max=520.35	234522.574444443	115333.912101406	230073.867263157	181418.3937	172003.6545	201942.373368421	53306.9660195854	236592.2709	229090.652277777	205429.076105263	106476.461599467	223637.238736842
232	M302T2624	1.06812873859186	0.369496107555968	0.719516099433574	302.001290710137	302	302.017797139787	2623.89925150637	2623.27617618505	2624.26129392477	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=300.85&mass_max=301.15	643996.186421051	790351.629263156	444524.0475	385833.770608697	399591.811047619	454476.256	667080.72505263	653312.380000003	343121.412260867	327247.192380953	424152.173714286	504934.2474
233	M479T3627	1.04214483196472	-0.368276470719228	0.722008183635859	479.226779235866	479.200012207031	479.285575519168	3627.45125184342	3622.4334621352	3633.35457782487	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=478.08&mass_max=478.38	454970.088750006	428987.876571429	570663.015619048	403231.890285715	451095.017818183	554518.123200008	620010.65904762	345749.190000002	627057.639619048	393566.1456	489646.10809091	508116.563809524
234	M357T3471	1.14182031618195	-0.363545219959664	0.723931623244822	357.158533711514	357.100006103516	357.19771368531	3471.49862543194	3468.13594891853	3473.99616804235	7	3	4	http://metlin.scripps.edu/metabo_list.php?mass_min=356.01&mass_max=356.31	107080.848437499	195775.89052192	343171.048631578	189441.573789473	84755.4649060381	67400.3374195174	368090.32455	270155.75355	220815.638631578	123087.805368423	67209.3060641561	78331.6485279071
235	M233T3023	1.05700687415154	0.363514351347434	0.72415736240759	233.037691374069	233.012781468262	233.065244649328	3023.40678239285	3020.63389984585	3027.02122742811	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=231.89&mass_max=232.19	399145.340333331	356951.308222226	410550.655444443	198416.546947368	363381.664944443	317805.787888887	397107.782666665	271252.060000001	334459.926666671	181901.317499999	456900.468736841	294270.588388892
236	M522T3376	1.03327991671811	0.358033516558986	0.727854398565039	522.200012207031	522.200012207031	522.200012207031	3376.27300588431	3357.05691715549	3396.43943046941	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=521.05&mass_max=521.35	22194546.5664	20649659.3432381	18430053.0816	16060743.8208	15307287.5032381	15197916.1112381	20005018.7616	21061905.3592381	17660648.544	15535817.6000001	15064828.3578182	15038666.5569524
237	M294T2583	1.06087251592078	-0.357994384459273	0.727862127678254	294.107840670123	294.061366391261	294.122751164196	2582.99043737453	2581.81172702953	2584.15217618505	6	4	2	http://metlin.scripps.edu/metabo_list.php?mass_min=292.96&mass_max=293.26	32724.4849411762	71533.4611764713	54070.1555625005	57688.5470555553	33197.0191874997	64823.2498947367	44316.0042352938	76577.4265000009	71824.8244210535	48727.5734117644	45053.0915294115	46654.2149999999
238	M521T3216	1.03322578467532	0.357198560051288	0.728803410538733	521.200012207031	521.164171902639	521.216219744399	3215.77882132631	3200.80981888436	3231.70673474702	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=520.05&mass_max=520.35	316419.24711111	261307.086842109	237604.393999999	213463.87485	204511.070000001	215915.788421052	240531.96111111	234954.499111114	242881.396526315	271299.732	172363.593	240587.18368421
239	M520T4139	1.17706419217631	0.357291584871914	0.729343217362457	520.313058110668	520.299987792969	520.365576186416	4139.04669399368	4133.31465335722	4144.88422834992	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=519.16&mass_max=519.46	143201.918785712	235753.165	247336.148400002	26915.2884000002	26035.7958666668	44512.9637333336	140358.870666668	189084.865	159786.378499998	40312.6826666669	22696.2281333335	62642.716399998
240	M391T3626	1.10954235381243	-0.354080751315568	0.730803736615661	391.124919217445	391.107090211929	391.171676559826	3625.8941305576	3622.4334621352	3632.03371477939	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=389.97&mass_max=390.27	6899364.31244452	7039984.5945263	4933377.64294736	2162710.8216	2159509.08952381	3583241.21010531	9246372.59031577	5176181.16000002	5942055.07957893	2106209.8668	2644093.46438095	4596621.21840006
241	M398T3313	1.2530239883806	0.353769805550691	0.73098349842448	398.200012207031	398.188794273476	398.200012207031	3313.13840990009	3281.57412189191	3329.34986954382	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=397.05&mass_max=397.35	13025.9718416254	8736.75794948071	80283.5937050425	1376143.44	1441434.45786667	1130981.79972414	26619.5899294412	11837.6397478339	105206.974611696	479962.75038825	1422532.59085715	1186504.83970371
242	M564T4139	1.15080714981649	0.35310723294985	0.731815321866531	564.400024414062	564.362822921009	564.400024414062	4138.67488198975	4134.87965335722	4142.29620858235	7	4	3	http://metlin.scripps.edu/metabo_list.php?mass_min=563.25&mass_max=563.55	117043.240562503	218525.645000008	227250.834124998	26107.8523124997	50245.5663529417	75596.048470589	104533.130187499	148000.834187504	201694.313647061	49525.5770624995	18582.0678749998	98766.5675294094
243	M545T3210	1.03958912358465	0.349439512533175	0.734888999595848	545.200012207031	545.17954825471	545.200012207031	3209.63521581013	3197.65594235901	3224.37430986543	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=544.05&mass_max=544.35	1037062.452	938167.419999992	921066.988105261	777892.826399999	704007.223157904	749653.607999998	1004782.28263158	1073899.989	852403.357368419	725975.330000002	614618.463	660894.805000004
244	M272T3126	1.15728479308421	-0.348855209251097	0.734982269905395	272.124684347755	272.100006103516	272.152935111813	3125.80798514153	3122.90389959607	3132.39087202351	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=270.97&mass_max=271.27	332583.558277782	237444.76936842	125686.685647058	83749.5216461262	76197.8908023917	90035.2418052113	306153.783578951	84628.9282337601	148857.79368421	63706.2567671737	89379.0375590288	401715.72968421
245	M515T3423	1.14011463193823	0.347108389572409	0.7357039503811	515.257472008647	515.217420551743	515.324291762101	3423.10156970868	3405.00688844617	3443.79070517454	8	5	3	http://metlin.scripps.edu/metabo_list.php?mass_min=514.11&mass_max=514.41	39513.8695874159	77974.5758750007	72152.7599999994	185065.980947368	72267.418588236	56627.96	11361.1026330668	61037.2573125005	76274.9401164935	164627.768315789	83377.2658947366	45033.885613479
246	M509T3529	1.07572040608635	-0.344755961901724	0.737703211873545	509.200012207031	509.100006103516	509.200012207031	3528.71800884054	3496.19681693524	3532.14976075284	13	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=508.05&mass_max=508.35	11501353.7446957	10457527.3306667	8806212.06109093	5722394.97808698	5919454.30330437	5185408.02836365	12222713.1903999	12705948.54144	8890655.71617395	6101089.4170435	6293691.74608698	4981963.93745456
247	M392T3627	1.10543962810092	-0.342718555844981	0.73912386922122	392.133632035849	392.103197567692	392.152344354096	3627.45125184342	3622.4334621352	3632.25604120727	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=390.98&mass_max=391.28	1832399.7097778	1878963.44757894	1330574.59073684	610131.75135	566597.97225	973222.060650013	2482519.82905263	1410152.64000001	1584953.65557894	554438.31075	709070.534095239	1209064.72050002
248	M523T3376	1.02940662568672	0.339016337912647	0.741651143201089	523.200012207031	523.200012207031	523.200012207031	3375.5759472213	3356.27447478071	3396.43943046941	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=522.05&mass_max=522.35	6247155.204	6052296.83809524	5345230.7004	4665992.322	4483000.14933334	4504684.12952381	5820624.9516	6056778.86171429	5103402.1068	4667326.50057143	4297290.06400001	4458849.80419048
249	M508T3529	1.07558869063942	-0.337210165195248	0.743261101779703	508.200012207031	508.200012207031	508.200012207031	3529.37029743144	3526.52064233874	3532.14976075284	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=507.05&mass_max=507.35	40421850.4236523	37407862.5840002	31180104.285091	20421455.6827827	20618865.558261	18146962.5163637	43677357.5372798	45173155.9910401	31509861.220174	21518577.842087	21911294.2914783	17120652.8058182
250	M572T3403	1.0262506571678	-0.33620468033825	0.744315177327586	572.200012207031	572.193673806996	572.245101414827	3403.3551612716	3385.80754262764	3426.28503456301	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=571.05&mass_max=571.35	323601.381789473	322391.07511111	369754.118722226	274460.310000001	278056.718526315	328882.464666665	308131.285000001	415906.672421052	337915.324000004	314015.492444448	283351.970999999	287626.655000001
251	M289T3116	1.04374275694658	0.333956320839812	0.746040490575329	289.126901446668	289.100006103516	289.153570674508	3115.69012693332	3110.84259061867	3122.60348805411	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=287.98&mass_max=288.28	306747.825000001	290552.823263157	240938.009999997	206526.451500003	200156.771437335	230682.631789473	349864.328526315	211289.409222225	225114.294999998	166132.575000001	217460.225161051	243901.804645649
252	M528T3179	1.06334034637691	-0.333121931412702	0.74628799761059	528.126419052012	528.108456021048	528.192303832617	3178.8925660271	3177.50842608851	3180.45337710822	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=526.98&mass_max=527.28	1025123.46852631	1028635.3752	908799.328949999	645535.6152	617227.23465	504601.629473683	1121942.06736842	1220560.8432	905304.795599999	638857.380571429	604951.76685	537900.73752381
253	M538T4139	1.17203019177909	0.332537414536979	0.747117638852398	538.343014955201	538.301701231337	538.400024414062	4139.04669399368	4134.87965335722	4144.88422834992	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=537.19&mass_max=537.49	158885.632928569	222258.169999998	218424.005066668	9422.86500000012	29077.8356923078	34383.0500000004	163577.288785718	194925.445000007	90577.0175625024	34187.3095384616	23364.3015384616	67117.985846151
254	M346T3499	1.0787748533029	-0.332520427992635	0.748630766821526	346.130767644841	346.100006103516	346.183123194447	3499.30606197285	3495.50113226911	3502.48839003775	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=344.98&mass_max=345.28	732502.016470583	890001.415000002	917425.206388885	952137.453157892	472769.83005	562731.599473683	994786.157647052	1435435.90200002	879991.735277774	751993.204315788	355132.53855	466886.449999996
255	M529T3242	1.1150393968116	-0.329051774065743	0.749242758175631	529.140764342559	529.103808567363	529.200012207031	3242.34215318528	3240.65401838751	3243.28000352375	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=527.99&mass_max=528.29	700840.025166675	604379.543789472	454402.57976471	257960.515000001	211251.850555555	196928.644999997	758088.822833342	815044.975888885	403583.522777782	309385.399894736	234562.773176473	184155.995356157
256	M483T3610	1.04979749144602	0.326272594501612	0.75175792354968	483.200012207031	483.193712646883	483.200012207031	3609.55344943577	3600.17320931149	3623.09032307229	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=482.05&mass_max=482.35	1910356.15085712	2037483.18072728	1856083.60228572	1183593.90218182	1225570.54780952	993675.71340908	1335002.5068	1926872.19345455	1750445.47781819	1396114.72945455	1237338.98971429	1124263.34545455
257	M495T3428	1.25509582868002	-0.325078007525872	0.752105855961863	495.214595458969	495.210005498252	495.255944744727	3428.08046077915	3412.85063540934	3436.86477042698	7	3	4	http://metlin.scripps.edu/metabo_list.php?mass_min=494.06&mass_max=494.36	438350.31975	251722.424999997	8322.30923911371	0	29492.8454014865	133064.344842105	433586.61195	469348.195000002	0	0	76661.5933124993	100981.170166666
258	M562T3429	1.13611353278007	0.315411171513957	0.759332821044313	562.200012207031	562.182749830832	562.217818777285	3429.45161775408	3424.05225142198	3437.02344129369	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=561.05&mass_max=561.35	163595.427047619	29477.9442888815	22266.4205496359	39009.0771688629	139936.26405	147471.722666665	131295.954315789	90913.1313588295	14248.5031251119	44807.7483388976	51524.1743735204	144061.47225
259	M321T3667	1.10899460287969	-0.304886238799894	0.766704155981461	321.153701164906	321.100006103516	321.200012207031	3667.12444878316	3663.87956494429	3672.23516507534	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=320&mass_max=320.3	297015.323359998	282316.235045455	323305.086399998	38719.5805333336	96046.9003333329	133649.3695975	153098.917074383	422866.367727274	293428.122541665	200103.610400001	117510.871863635	111683.007335841
260	M528T3242	1.10780318770127	-0.30402409896704	0.767703447459179	528.146334543374	528.107313190591	528.200012207031	3242.26942830402	3240.85656710491	3243.28000352375	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=527&mass_max=527.3	2292681.1697778	1942208.73155555	1475902.28329413	819135.085000002	678049.888235289	660516.074999991	2531824.4329412	2619153.61999999	1268856.95555557	905672.473611107	813021.502722232	578212.900941182
261	M556T3442	1.14921477964662	-0.297617202067995	0.772486343990794	556.188844263967	556.141342931153	556.200012207031	3442.4079572826	3441.68115989295	3444.77174984113	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=555.04&mass_max=555.34	329320.25325	228418.884571429	150507.5013	76226.844521603	54238.1168020321	54713.8128980658	352191.9975	356716.810666667	135455.125779318	69558.427872265	62497.0018442222	50318.3258633437
262	M361T3170	1.05424326411163	0.294125914897441	0.775013224997462	361.138695915868	361.100006103516	361.187053360325	3169.60734422652	3168.75295785531	3170.66195203558	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=359.99&mass_max=360.29	1170645.198	1498158.48700001	1046203.53066667	737098.285772729	690755.286818184	687633.816380953	1152980.0424	1279489.62186362	974223.545904763	778375.526863638	696882.684952382	648550.695619048
263	M546T3206	1.09651894061063	0.290332987636127	0.777724969529664	546.19386559764	546.100036621094	546.200012207031	3205.96867835204	3203.748606705	3208.75321147206	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=545.04&mass_max=545.34	1015901.37705	714817.51665	613978.930947367	448313.029999997	322987.640260497	317239.834805875	931739.930999999	837420.394499999	575493.14805	442341.615238096	72266.8364999989	271772.298162559
264	M359T3721	1.05510110181125	-0.289631576554791	0.779173355384052	359.200012207031	359.188075399063	359.203938702012	3720.84944936772	3713.74832860876	3725.21397067343	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=358.05&mass_max=358.35	462141.392761905	616424.640772729	407618.335000002	285184.520944443	437009.1576	413134.2804	370926.01395	771634.200380953	272933.080842105	446149.144380953	382811.8092	521506.296380953
